"functionEvidenceId","binary","address","durableLabel","labelRow","evidenceStatus","purpose","anchors","inputsOutputs","callers","callees","relatedOpcodes","relatedTables","sourcePaths","findingPath","verification","blockers","lastReviewed"
"FUN-HOUSTON64-1400B7080","Houston64.exe","1400b7080","ClientDB_RegisterCreature2Affiliation","2514","Mapped","Registers client DB table loader for DB\Creature2Affiliation.tbl; table path string xref at 1407474b8.","Registers client DB table loader for DB\Creature2Affiliation.tbl; table path string xref at 1407474b8.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400B74C0","Houston64.exe","1400b74c0","ClientDB_RegisterCreature2ModelInfo","2515","Mapped","Registers client DB table loader for DB\Creature2ModelInfo.tbl; table path string xref at 140748720.","Registers client DB table loader for DB\Creature2ModelInfo.tbl; table path string xref at 140748720.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400B7900","Houston64.exe","1400b7900","ClientDB_RegisterCreature2DisplayInfo","2516","Mapped","Registers client DB table loader for DB\Creature2DisplayInfo.tbl; table path string xref at 1407496c8.","Registers client DB table loader for DB\Creature2DisplayInfo.tbl; table path string xref at 1407496c8.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400B7D40","Houston64.exe","1400b7d40","ClientDB_RegisterCreature2DisplayGroupEntry","2517","Mapped","Registers client DB table loader for DB\Creature2DisplayGroupEntry.tbl; table path string xref at 140749910.","Registers client DB table loader for DB\Creature2DisplayGroupEntry.tbl; table path string xref at 140749910.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400B8180","Houston64.exe","1400b8180","ClientDB_RegisterCreature2OutfitInfo","2518","Mapped","Registers client DB table loader for DB\Creature2OutfitInfo.tbl; table path string xref at 14074a168.","Registers client DB table loader for DB\Creature2OutfitInfo.tbl; table path string xref at 14074a168.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400B85C0","Houston64.exe","1400b85c0","ClientDB_RegisterCreature2OutfitGroupEntry","2519","Mapped","Registers client DB table loader for DB\Creature2OutfitGroupEntry.tbl; table path string xref at 14074a250.","Registers client DB table loader for DB\Creature2OutfitGroupEntry.tbl; table path string xref at 14074a250.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400B8A00","Houston64.exe","1400b8a00","ClientDB_RegisterCreatureLevel","2520","Mapped","Registers client DB table loader for DB\CreatureLevel.tbl; table path string xref at 14074baf8.","Registers client DB table loader for DB\CreatureLevel.tbl; table path string xref at 14074baf8.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400B8E40","Houston64.exe","1400b8e40","ClientDB_RegisterCreature2OverrideProperties","2521","Mapped","Registers client DB table loader for DB\Creature2OverrideProperties.tbl; table path string xref at 14074beb0.","Registers client DB table loader for DB\Creature2OverrideProperties.tbl; table path string xref at 14074beb0.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400B9280","Houston64.exe","1400b9280","ClientDB_RegisterCurrencyType","2522","Mapped","Registers client DB table loader for DB\CurrencyType.tbl; table path string xref at 14074bfa8.","Registers client DB table loader for DB\CurrencyType.tbl; table path string xref at 14074bfa8.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400B96C0","Houston64.exe","1400b96c0","ClientDB_RegisterCustomizationParameter","2523","Mapped","Registers client DB table loader for DB\CustomizationParameter.tbl; table path string xref at 14074c178.","Registers client DB table loader for DB\CustomizationParameter.tbl; table path string xref at 14074c178.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400B9B00","Houston64.exe","1400b9b00","ClientDB_RegisterCustomizationParameterMap","2524","Mapped","Registers client DB table loader for DB\CustomizationParameterMap.tbl; table path string xref at 14074c390.","Registers client DB table loader for DB\CustomizationParameterMap.tbl; table path string xref at 14074c390.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400B9F40","Houston64.exe","1400b9f40","ClientDB_RegisterPeriodicQuestSetCategory","2525","Mapped","Registers client DB table loader for DB\PeriodicQuestSetCategory.tbl; table path string xref at 14074c420.","Registers client DB table loader for DB\PeriodicQuestSetCategory.tbl; table path string xref at 14074c420.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400BA380","Houston64.exe","1400ba380","ClientDB_RegisterPeriodicQuestSet","2526","Mapped","Registers client DB table loader for DB\PeriodicQuestSet.tbl; table path string xref at 14074c5f0.","Registers client DB table loader for DB\PeriodicQuestSet.tbl; table path string xref at 14074c5f0.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400BA7C0","Houston64.exe","1400ba7c0","ClientDB_RegisterPeriodicQuestGroup","2527","Mapped","Registers client DB table loader for DB\PeriodicQuestGroup.tbl; table path string xref at 14074cd08.","Registers client DB table loader for DB\PeriodicQuestGroup.tbl; table path string xref at 14074cd08.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400BAC00","Houston64.exe","1400bac00","ClientDB_RegisterDailyLoginReward","2528","Mapped","Registers client DB table loader for DB\DailyLoginReward.tbl; table path string xref at 14074ce20.","Registers client DB table loader for DB\DailyLoginReward.tbl; table path string xref at 14074ce20.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400BB8C0","Houston64.exe","1400bb8c0","ClientDB_RegisterDistanceDamageModifier","2531","Mapped","Registers client DB table loader for DB\DistanceDamageModifier.tbl; table path string xref at 14074dc40.","Registers client DB table loader for DB\DistanceDamageModifier.tbl; table path string xref at 14074dc40.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-HOUSTON64-1400BBD00","Houston64.exe","1400bbd00","ClientDB_RegisterDyeColorRamp","2532","Mapped","Registers client DB table loader for DB\DyeColorRamp.tbl; table path string xref at 14074ddb8.","Registers client DB table loader for DB\DyeColorRamp.tbl; table path string xref at 14074ddb8.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
