"traceabilityId","nativeEvidenceId","binary","nativeAddress","nativeLabel","nexusArea","nexusArtifactKind","nexusPath","nexusSymbol","implementationStatus","tests","findingPath","residualRisk","lastReviewed"
"TRACE-OPCCLIENTCLIENTCHARACTERRENAME0786","OPC-CLIENT-CLIENTCHARACTERRENAME-0786","WildStar64.exe","","ClientCharacterRename","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pregame/ClientCharacterRename.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Character/ClientCharacterRenameHandler.cs","ClientCharacterRename; ClientCharacterRenameHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCHARACTERSELECT07DD","OPC-CLIENT-CLIENTCHARACTERSELECT-07DD","WildStar64.exe","","ClientCharacterSelect","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pregame/ClientCharacterSelect.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Character/CharacterSelectHandler.cs","ClientCharacterSelect; CharacterSelectHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCHAT01C3","OPC-CLIENT-CLIENTCHAT-01C3","WildStar64.exe","","ClientChat","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Chat/ClientChat.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Chat/ClientChatHandler.cs","ClientChat; ClientChatHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCHATJOIN01BA","OPC-CLIENT-CLIENTCHATJOIN-01BA","WildStar64.exe","","ClientChatJoin","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Chat/ClientChatJoin.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Chat/ClientChatJoinHandler.cs","ClientChatJoin; ClientChatJoinHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCHATKICK01BD","OPC-CLIENT-CLIENTCHATKICK-01BD","WildStar64.exe","","ClientChatKick","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Chat/ClientChatKick.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Chat/ClientChatKickHandler.cs","ClientChatKick; ClientChatKickHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCHATLEAVE01BE","OPC-CLIENT-CLIENTCHATLEAVE-01BE","WildStar64.exe","","ClientChatLeave","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Chat/ClientChatLeave.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Chat/ClientChatLeaveHandler.cs","ClientChatLeave; ClientChatLeaveHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCHATLIST01D2","OPC-CLIENT-CLIENTCHATLIST-01D2","WildStar64.exe","","ClientChatList","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Chat/ClientChatList.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Chat/ClientChatListHandler.cs","ClientChatList; ClientChatListHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCHATMODERATOR01CD","OPC-CLIENT-CLIENTCHATMODERATOR-01CD","WildStar64.exe","","ClientChatModerator","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Chat/ClientChatModerator.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Chat/ClientChatModeratorHandler.cs","ClientChatModerator; ClientChatModeratorHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCHATMUTE01CE","OPC-CLIENT-CLIENTCHATMUTE-01CE","WildStar64.exe","","ClientChatMute","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Chat/ClientChatMute.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Chat/ClientChatMuteHandler.cs","ClientChatMute; ClientChatMuteHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCHATOWNER01CF","OPC-CLIENT-CLIENTCHATOWNER-01CF","WildStar64.exe","","ClientChatOwner","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Chat/ClientChatOwner.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Chat/ClientChatOwnerHandler.cs","ClientChatOwner; ClientChatOwnerHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCHATPASSWORD01D0","OPC-CLIENT-CLIENTCHATPASSWORD-01D0","WildStar64.exe","","ClientChatPassword","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Chat/ClientChatPassword.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Chat/ClientChatPasswordHandler.cs","ClientChatPassword; ClientChatPasswordHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCHATWHISPER01D4","OPC-CLIENT-CLIENTCHATWHISPER-01D4","WildStar64.exe","","ClientChatWhisper","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Chat/ClientChatWhisper.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Chat/ClientChatWhisperHandler.cs","ClientChatWhisper; ClientChatWhisperHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCHEAT03E0","OPC-CLIENT-CLIENTCHEAT-03E0","WildStar64.exe","","ClientCheat","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Utility/ClientCheat.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Cheat/ClientCheatHandler.cs","ClientCheat; ClientCheatHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCINEMATICCAMERASUBJECTPOSVEL071D","OPC-CLIENT-CLIENTCINEMATICCAMERASUBJECTPOSVEL-071D","WildStar64.exe","","ClientCinematicCameraSubjectPosVel","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Cinematic/ClientCinematicCameraSubjectPosVel.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientCinematicCameraSubjectPosVelHandler.cs","ClientCinematicCameraSubjectPosVel; ClientCinematicCameraSubjectPosVelHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCINEMATICCAMERASUBJECTSPLINE071E","OPC-CLIENT-CLIENTCINEMATICCAMERASUBJECTSPLINE-071E","WildStar64.exe","","ClientCinematicCameraSubjectSpline","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Cinematic/ClientCinematicCameraSplineSubject.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientCinematicCameraSubjectSplineHandler.cs","ClientCinematicCameraSplineSubject; ClientCinematicCameraSubjectSplineHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCINEMATICCAMERASUBJECTUNIT071F","OPC-CLIENT-CLIENTCINEMATICCAMERASUBJECTUNIT-071F","WildStar64.exe","","ClientCinematicCameraSubjectUnit","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Cinematic/ClientCinematicCameraSubjectUnit.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientCinematicCameraSubjectUnitHandler.cs","ClientCinematicCameraSubjectUnit; ClientCinematicCameraSubjectUnitHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCINEMATICSTATE0720","OPC-CLIENT-CLIENTCINEMATICSTATE-0720","WildStar64.exe","","ClientCinematicState","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Cinematic/ClientCinematicState.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientCinematicStateHandler.cs","ClientCinematicState; ClientCinematicStateHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCINEMATICWHITEOUTFINISHED0721","OPC-CLIENT-CLIENTCINEMATICWHITEOUTFINISHED-0721","WildStar64.exe","","ClientCinematicWhiteOutFinished","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Cinematic/ClientCinematicWhiteOutFinished.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientCinematicWhiteOutFinishedHandler.cs","ClientCinematicWhiteOutFinished; ClientCinematicWhiteOutFinishedHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCLOSEDINSTANCESETTINGS00D2","OPC-CLIENT-CLIENTCLOSEDINSTANCESETTINGS-00D2","WildStar64.exe","","ClientClosedInstanceSettings","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Instance/ClientClosedInstanceSettings.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Instance/ClientInstanceSettingsHandlers.cs","ClientClosedInstanceSettings; ClientClosedInstanceSettingsHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCOMBATLOGDISABLEOTHERS0248","OPC-CLIENT-CLIENTCOMBATLOGDISABLEOTHERS-0248","WildStar64.exe","","ClientCombatLogDisableOthers","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Option/ClientCombatLogDisableOthers.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Option/ClientOptionHandlers.cs","ClientCombatLogDisableOthers; ClientCombatLogDisableOthersHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCOMBATLOGDISABLES0249","OPC-CLIENT-CLIENTCOMBATLOGDISABLES-0249","WildStar64.exe","","ClientCombatLogDisables","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Option/ClientCombatLogDisables.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Option/ClientOptionHandlers.cs","ClientCombatLogDisables; ClientCombatLogDisablesHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCOMBATOPTIONS00D5","OPC-CLIENT-CLIENTCOMBATOPTIONS-00D5","WildStar64.exe","","ClientCombatOptions","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Option/ClientCombatOptions.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Option/ClientOptionHandlers.cs","ClientCombatOptions; ClientCombatOptionsHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCOMMITAMPSPEC01A2","OPC-CLIENT-CLIENTCOMMITAMPSPEC-01A2","WildStar64.exe","","ClientCommitAmpSpec","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Abilities/ClientCommitAmpSpec.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Spell/ClientCommitAmpSpecHandler.cs","ClientCommitAmpSpec; ClientCommitAmpSpecHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCOMMODITYORDERCANCEL0093","OPC-CLIENT-CLIENTCOMMODITYORDERCANCEL-0093","WildStar64.exe","","ClientCommodityOrderCancel","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Marketplace/ClientCommodityOrderCancel.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Marketplace/ClientMarketplaceHandlers.cs","ClientCommodityOrderCancel; ClientCommodityOrderCancelHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCOMMODITYSELLORDERSUBMIT06DA","OPC-CLIENT-CLIENTCOMMODITYSELLORDERSUBMIT-06DA","WildStar64.exe","","ClientCommoditySellOrderSubmit","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Marketplace/ClientCommoditySellOrderSubmit.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Marketplace/ClientMarketplaceHandlers.cs","ClientCommoditySellOrderSubmit; ClientCommoditySellOrderSubmitHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCOMMUNICATORACTION0360","OPC-CLIENT-CLIENTCOMMUNICATORACTION-0360","WildStar64.exe","","ClientCommunicatorAction","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientCommunicatorAction.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Quest/ClientCommunicatorActionHandler.cs","ClientCommunicatorAction; ClientCommunicatorActionHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTCONVERTRESOURCE00D7","OPC-CLIENT-CLIENTCONVERTRESOURCE-00D7","WildStar64.exe","","ClientConvertResource","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientConvertResource.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientMappedRequestHandlers.cs","ClientConvertResource; ClientConvertResourceHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
