evidence_kind,script_scope,source_path,source_line,script_owner_ids,script_filter_name,source_call,source_symbol,source_excerpt,producer_targeting,objective_id,objective_type_id,objective_type_name,object_id,update_count,matched_objective_count,matched_public_event_objective_ids,matched_public_event_ids,matched_public_event_names,matched_objective_names,reference_link_status,owner_link_status,enum_namespace,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,181,667,,ActivateObjective,PublicEventObjective.InitiateProtogamesAcademy,publicEvent.ActivateObjective(PublicEventObjective.InitiateProtogamesAcademy);,direct_objective,4341,5,Script,,,1,4341,667,Protogames Academy,Click on the Start Button to initiate Protogames Academy,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,script_objective_producer_matched_pending_credit_timing_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,184,667,,ActivateObjective,PublicEventObjective.GatherInvulnotron,"publicEvent.ActivateObjective(PublicEventObjective.GatherInvulnotron, mapInstance.PlayerCount);",direct_objective,4490,6,ParticipantsInTriggerVolume,7932,mapInstance.PlayerCount,1,4490,667,Protogames Academy,Gather in the Basic Confrontation Zone to begin your first assessment!,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,script_objective_producer_matched_pending_credit_timing_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,191,667,,ActivateObjective,PublicEventObjective.DefeatInvulnotron,publicEvent.ActivateObjective(PublicEventObjective.DefeatInvulnotron);,direct_objective,4342,0,KillTargetGroup,12356,,1,4342,667,Protogames Academy,Defeat $(creature=67475) by interrupting its abilities,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,direct_objective_id_matches_client_kill_type_pending_timing_and_script_type_review,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Direct objective-id script producer matches a client kill-style public-event objective row; do not treat this as generic kill-style routing until script-vs-kill semantics, exact producer timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke are proven."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,195,667,,ActivateObjective,PublicEventObjective.GatherGromka,"publicEvent.ActivateObjective(PublicEventObjective.GatherGromka, mapInstance.PlayerCount);",direct_objective,4493,6,ParticipantsInTriggerVolume,7933,mapInstance.PlayerCount,1,4493,667,Protogames Academy,Gather to begin the next assessment,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,script_objective_producer_matched_pending_credit_timing_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,203,667,,ActivateObjective,PublicEventObjective.DefeatGromka,publicEvent.ActivateObjective(PublicEventObjective.DefeatGromka);,direct_objective,4496,0,KillTargetGroup,12357,,1,4496,667,Protogames Academy,Defeat $(creature=67594) by avoiding telegraphs and interrupting her,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,direct_objective_id_matches_client_kill_type_pending_timing_and_script_type_review,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Direct objective-id script producer matches a client kill-style public-event objective row; do not treat this as generic kill-style routing until script-vs-kill semantics, exact producer timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke are proven."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,208,667,,ActivateObjective,PublicEventObjective.GatherIrukiBoldbeard,"publicEvent.ActivateObjective(PublicEventObjective.GatherIrukiBoldbeard, mapInstance.PlayerCount);",direct_objective,4492,6,ParticipantsInTriggerVolume,7932,mapInstance.PlayerCount,1,4492,667,Protogames Academy,Gather to begin the next assessment,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,script_objective_producer_matched_pending_credit_timing_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,216,667,,ActivateObjective,PublicEventObjective.DefeatIrukiBoldbeard,publicEvent.ActivateObjective(PublicEventObjective.DefeatIrukiBoldbeard);,direct_objective,4495,0,KillTargetGroup,12358,,1,4495,667,Protogames Academy,Defeat $(creature=67663) by interrupting him and running to the safe zone,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,direct_objective_id_matches_client_kill_type_pending_timing_and_script_type_review,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Direct objective-id script producer matches a client kill-style public-event objective row; do not treat this as generic kill-style routing until script-vs-kill semantics, exact producer timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke are proven."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,221,667,,ActivateObjective,PublicEventObjective.TeleporterToTheNextEvent1,publicEvent.ActivateObjective(PublicEventObjective.TeleporterToTheNextEvent1);,direct_objective,4501,19,Turnstile,7936,,1,4501,667,Protogames Academy,Make your way to the teleporter to go to the next event!,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,script_objective_producer_matched_pending_credit_timing_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,229,667,,ActivateObjective,PublicEventObjective.DefeatSeekNSlaughter,publicEvent.ActivateObjective(PublicEventObjective.DefeatSeekNSlaughter);,direct_objective,4497,0,KillTargetGroup,12359,,1,4497,667,Protogames Academy,Defeat $(creature=67668) and destroy $m(creature=67724),direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,direct_objective_id_matches_client_kill_type_pending_timing_and_script_type_review,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Direct objective-id script producer matches a client kill-style public-event objective row; do not treat this as generic kill-style routing until script-vs-kill semantics, exact producer timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke are proven."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,233,667,,ActivateObjective,PublicEventObjective.Gather,"publicEvent.ActivateObjective(PublicEventObjective.Gather, mapInstance.PlayerCount);",direct_objective,4491,6,ParticipantsInTriggerVolume,7934,mapInstance.PlayerCount,1,4491,667,Protogames Academy,Gather to begin the next assessment,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,script_objective_producer_matched_pending_credit_timing_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,241,667,,ActivateObjective,PublicEventObjective.DefeatIceboxMk2,publicEvent.ActivateObjective(PublicEventObjective.DefeatIceboxMk2);,direct_objective,4498,0,KillTargetGroup,12360,,1,4498,667,Protogames Academy,Defeat the $(creature=67757),direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,direct_objective_id_matches_client_kill_type_pending_timing_and_script_type_review,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Direct objective-id script producer matches a client kill-style public-event objective row; do not treat this as generic kill-style routing until script-vs-kill semantics, exact producer timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke are proven."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,246,667,,ActivateObjective,PublicEventObjective.Gather2,"publicEvent.ActivateObjective(PublicEventObjective.Gather2, mapInstance.PlayerCount);",direct_objective,4494,6,ParticipantsInTriggerVolume,7934,mapInstance.PlayerCount,1,4494,667,Protogames Academy,Gather to begin the next assessment,direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,script_objective_producer_matched_pending_credit_timing_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
script_activate_objective_call,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,254,667;4499;12361;68096,,ActivateObjective,PublicEventObjective.DefeatSuperInvulnotron,publicEvent.ActivateObjective(PublicEventObjective.DefeatSuperInvulnotron);,direct_objective,4499,0,KillTargetGroup,12361,,1,4499,667,Protogames Academy,Defeat the $(creature=68096),direct_objective_row_matched,script_owner_matches_public_event,NexusForever.Script.Instance.Dungeon.ProtogamesAcademy,runtime_protogames_super_invulnotron_phase_activation_and_spawn_tested_pending_combat_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/creature_map.csv;Tools/DataMapping/output/creature_spawn_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Source/NexusForever.Script.Instance/Dungeon/ProtogamesAcademy/ProtogamesAcademyEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/ProtogamesAcademy/Script/ProtogamesAcademyFinalBossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/ProtogamesAcademyEventScriptTests.cs,automated_focus_pass_pending_combat_and_client_smoke,not_retail_complete,"Build 16042 maps objective 4499 to KillTargetGroup object 12361, and TargetGroup 12361 contains Creature2 68096 Super-Invulnotron. ProtogamesAcademyEventScript now activates that objective and spawns a WIP Super-Invulnotron target from DataMapping/Jabbithole world 3173 placement evidence; SuperInvulnotronEntityScript credits the objective once on death. Retail completion still needs exact spawn timing, boss mechanics, Botherbot/challenge behavior, rewards/achievement side effects, and full dungeon smoke."
