evidence_kind,source_map,source_row_id,quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,jabbithole_contract_id,contract_game_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,contract_quality,contract_type,reward_track_type,xp,related_jabbithole_id,related_client_id,related_source_name,related_client_name,match_status,relation_match_status,tier,cost,amount,choice_idx,is_casque,enabled,first_seen_in,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
contract,contract_map.csv,12,9936,Time Out,generic_table_driven,not_retail_complete,current_quest,12,9936,2890,Time Out,Time Out,1,2,1,50,12,9936,Time Out,Time Out,matched,,,,,,,true,0,7,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,6,9937,Triple Threat,generic_table_driven,not_retail_complete,current_quest,6,9937,2886,Triple Threat,Triple Threat,1,2,1,50,6,9937,Triple Threat,Triple Threat,matched,,,,,,,true,0,7,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,14,9938,Multiplicity ,generic_table_driven,not_retail_complete,current_quest,14,9938,2894,Multiplicity ,Multiplicity,2,2,1,150,14,9938,Multiplicity ,Multiplicity,matched,,,,,,,true,0,7,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,7,9939,One Foot in the Malgrave,generic_table_driven,not_retail_complete,current_quest,7,9939,2881,One Foot in the Malgrave,One Foot in the Malgrave,2,2,1,150,7,9939,One Foot in the Malgrave,One Foot in the Malgrave,matched,,,,,,,true,0,7,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,36,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,36,9940,2918,Prime Executioner,Prime Executioner,2,2,1,150,36,9940,Prime Executioner,Prime Executioner,matched,,,,,,,true,0,7,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,15,9942,Behind the Mask,generic_table_driven,not_retail_complete,current_quest,15,9942,2895,Behind the Mask,Behind the Mask,2,1,0,150,15,9942,Behind the Mask,Behind the Mask,matched,,,,,,,true,0,7,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,9,9943,Unmasking the Competition,generic_table_driven,not_retail_complete,current_quest,9,9943,2883,Unmasking the Competition,Unmasking the Competition,2,1,0,150,9,9943,Unmasking the Competition,Unmasking the Competition,matched,,,,,,,true,0,8,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,4,9944,Ejection Letter,generic_table_driven,not_retail_complete,current_quest,4,9944,2884,Secondary to None,Ejection Letter,2,1,0,150,4,9944,Secondary to None,Ejection Letter,matched,,,,,,,true,0,7,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,1,9945,Special Delivery,generic_table_driven,not_retail_complete,current_quest,1,9945,2887,Special Delivery,Special Delivery,2,1,0,150,1,9945,Special Delivery,Special Delivery,matched,,,,,,,true,0,7,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,30,9946,Linking Up,generic_table_driven,not_retail_complete,current_quest,30,9946,2911,Linking Up,Linking Up,2,1,0,150,30,9946,Linking Up,Linking Up,matched,,,,,,,true,0,8,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,13,9947,Marauder Slaughter,generic_table_driven,not_retail_complete,current_quest,13,9947,2892,Marauder Slaughter,Marauder Slaughter,1,2,1,50,13,9947,Marauder Slaughter,Marauder Slaughter,matched,,,,,,,true,0,8,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,42,9948,Choose Your Own Adventure,generic_table_driven,not_retail_complete,current_quest,42,9948,2925,Choose Your Own Adventure,Choose Your Own Adventure,2,2,1,150,42,9948,Choose Your Own Adventure,Choose Your Own Adventure,matched,,,,,,,true,0,7,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,22,9950,Fish in a Barrel,generic_table_driven,not_retail_complete,current_quest,22,9950,2900,Fish in a Barrel,Fish in a Barrel,1,2,1,50,22,9950,Fish in a Barrel,Fish in a Barrel,matched,,,,,,,true,0,7,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
contract,contract_map.csv,2,9951,Process of Elimination ,generic_table_driven,not_retail_complete,current_quest,2,9951,2888,Process of Elimination ,Process of Elimination,2,2,1,150,2,9951,Process of Elimination ,Process of Elimination,matched,,,,,,,true,0,7,implemented_contract_quest_manager_backed_pending_rotation_client_smoke,Tools/DataMapping/output/contract_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/PeriodicQuest*.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Network.World/Message/Model/ServerQuestContractGoodQualityChanged.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract quest evidence is manager-backed from typed Quest2, QuestObjective, Quest2Reward, Item2, and PeriodicQuestGroup tables, with focused tests covering objective families, UI-safe validation, receiverless accept/complete, periodic capacity, fixed item rewards, and contract achievements. Retail-complete proof still needs exact random rotation or board timing/type-filter evidence and client smoke."
