content_type,world_id,instance_name,dependency_type,dependency_id,entity_id,creature_id,entity_type,area_id,event_id,phase,script_name,stat,value,x,y,z,rx,ry,rz,display_info,outfit_info,faction1,faction2,quest_checklist_idx,active_prop_id,world_socket_id,mode,reconciliation_field,reconciliation_value,related_events,related_scripts,related_stats,source_comment,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
dungeon,3173,Protogames Academy,entity,1100300033,1100300033,67594,0,4507,,,,,,-24424.6,-974.0912,-28788.1,0,0,0,28878,0,1322,1322,0,0,0,0,,,667:5,GromkaEntityScript,0=1;10=10,"Protogames Academy Gromka; source creature 67594; event 667 phase 5; Branch SQL supplies event 667 phase 5 and GromkaEntityScript; current C# has a WIP objective-credit script, while combat behavior and spawn timing remain blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,3173,Protogames Academy,entity,1100300034,1100300034,67663,0,4507,,,,,,-24360.97,-972.6974,-28943.9,0,0,0,32741,0,1322,1322,0,0,0,0,,,667:7,IrukiBoldbeardEntityScript,0=1;10=10,"Protogames Academy Iruki Boldbeard; source creature 67663; event 667 phase 7; Branch SQL supplies event 667 phase 7 and IrukiBoldbeardEntityScript; current C# has a WIP objective-credit script, while combat behavior and spawn timing remain blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,3173,Protogames Academy,entity,1100300035,1100300035,67668,0,4507,,,,,,-19777.14,-946.8414,-29457.42,0,0,0,21309,0,233,233,0,0,0,0,,,667:11,SeekNSlaughterEntityScript,0=1;10=10,"Protogames Academy Seek-N-Slaughter; source creature 67668; event 667 phase 11; Branch SQL supplies event 667 phase 11 and current C# activates DefeatSeekNSlaughter; this WIP objective-credit script only grants death credit, while combat behavior remains blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,3173,Protogames Academy,entity,1100300036,1100300036,67757,0,4507,,,,,,-19777.14,-946.8414,-29457.42,0,0,0,21323,0,233,233,0,0,0,0,,,667:13,IceboxMk2EntityScript,0=1;10=10,"Protogames Academy Icebox Mk. 2; source creature 67757; event 667 phase 13; Branch SQL supplies event 667 phase 13 and current C# activates DefeatIceboxMk2; this WIP objective-credit script only grants death credit, while combat behavior remains blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,3173,Protogames Academy,entity,1100300037,1100300037,68339,10,4509,,,,,,-29439.2,-776.479,-29381.5,0,0,0,25115,0,219,219,0,202490,0,0,,,,,,"Protogames Academy Initiation Button; source creature 68339; no source entity_event row; Branch SQL supplies a static initiation button but no entity_event row, and the source questions the ActivePropId; current C# starts the initiation objective, so this remains WIP/GUESSED placement data.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,3173,Protogames Academy,entity,1100300038,1100300038,70003,10,4651,,,,,,-24400.12,-974.6682,-28977.07,0,0,0,30327,0,219,219,0,0,0,0,,,667:1,,,"Protogames Academy gather marker Invulnotron; source creature 70003; event 667 phase 1; Branch SQL supplies the first event 667 gather marker; current C# creates WIP gather triggers dynamically, so the static placement remains WIP/GUESSED pending trigger cleanup proof.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,3173,Protogames Academy,entity,1100300039,1100300039,70003,10,4507,,,,,,-24504.89,-974.7488,-28857.48,0,0,0,30327,0,219,219,0,0,0,0,,,667:4,,,"Protogames Academy gather marker Gromka; source creature 70003; event 667 phase 4; Branch SQL supplies the second event 667 gather marker; current C# creates WIP gather triggers dynamically, so the static placement remains WIP/GUESSED pending trigger cleanup proof.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,3173,Protogames Academy,entity,1100300041,1100300041,70003,10,4507,,,,,,-19804.34,-945.5437,-29483.94,0,0,0,30327,0,219,219,0,0,0,0,,,667:9,,,"Protogames Academy gather marker arena A; source creature 70003; event 667 phase 9; Branch SQL supplies the fourth event 667 gather marker; current C# creates WIP gather triggers dynamically, so the static placement remains WIP/GUESSED pending trigger cleanup proof.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,1336,Ruins of Kel Voreth,entity,1100300044,1100300044,32531,0,0,,,,,,-24.77,-737.08,990.32,0,0,0,29203,0,691,691,0,0,0,0,,,161:3,ForgemasterTrogunEntityScript,10=25,"Ruins of Kel Voreth Forgemaster Trogun; source creature 32531; event 161 phase 3; Branch SQL supplies event 161 phase 3 and ForgemasterTrogunEntityScript; current C# has a WIP objective-credit script, while exact boss combat and door choreography remain blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,1336,Ruins of Kel Voreth,entity,1100300045,1100300045,32534,0,0,,,,,,195.41,-899.36,225.65,0,0,0,27715,0,691,691,0,0,0,0,,,161:1,GrondTheCorpsemakerEntityScript,10=25,"Ruins of Kel Voreth Grond the Corpsemaker; source creature 32534; event 161 phase 1; Branch SQL supplies event 161 phase 1 and GrondTheCorpsemakerEntityScript; current C# has a WIP objective-credit script, while exact boss combat and encounter choreography remain blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,1336,Ruins of Kel Voreth,entity,1100300046,1100300046,32536,0,0,,,,,,596.36,-882.84,976.53,0,0,0,27104,0,691,691,0,0,0,0,,,161:2,SlavemasterDrokkEntityScript,10=25,"Ruins of Kel Voreth Slavemaster Drokk; source creature 32536; event 161 phase 2; Branch SQL supplies event 161 phase 2 and SlavemasterDrokkEntityScript; current C# has a WIP objective-credit script, while exact boss combat and faction-specific messaging remain blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,382,Stormtalon's Lair,entity,1100300047,1100300047,32703,0,271,,,,,,-52.71065,-48.68514,220.7862,0,0,0,27874,0,586,586,0,0,0,0,,,145:2,AethrosVeteranEntityScript,0=1;10=50,"Stormtalon's Lair Aethros; source creature 32703; event 145 phase 2; Branch SQL supplies event 145 phase 2 and AethrosVeteranEntityScript; current C# has a WIP objective-credit script, while exact boss combat and Stormtalon choreography remain blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,382,Stormtalon's Lair,entity,1100300048,1100300048,33405,0,271,,,,,,-88.49673,-11.51191,123.5562,0,0,0,23629,0,586,586,0,0,0,0,,,145:1,BladeWindTheInvokerVeteranEntityScript,0=1;10=50,"Stormtalon's Lair Blade-Wind the Invoker; source creature 33405; event 145 phase 1; Branch SQL supplies event 145 phase 1 and BladeWindTheInvokerVeteranEntityScript; current C# has a WIP objective-credit script, while exact boss combat and optional route availability remain blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,1263,Skullcano,entity,1100300049,1100300049,24475,0,4793,,,,,,115.26,-923.71,-491.56,0,0,0,21318,0,242,242,0,0,0,0,,,148:0,ThunderfootNormalEntityScript,10=35,"Skullcano Thunderfoot; source creature 24475; event 148 phase 0; Branch SQL supplies event 148 phase 0 and ThunderfootNormalEntityScript; current C# has a WIP objective-credit script, while exact boss combat and route choreography remain blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,1263,Skullcano,entity,1100300050,1100300050,24493,0,1220,,,,,,508.5147,-978.8553,-367.8973,0,0,0,27916,0,868,868,0,0,0,0,,,148:0,StewShamanTuggaNormalEntityScript,10=35,"Skullcano Stew-Shaman Tugga; source creature 24493; event 148 phase 0; Branch SQL supplies event 148 phase 0 and StewShamanTuggaNormalEntityScript; current C# has a WIP objective-credit script, while exact boss combat and cave/chasm route selection remain blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
dungeon,1271,Sanctuary of the Swordmaiden,entity,1100300051,1100300051,29254,0,1556,,,,,,4877.322,-797.6906,-3318.368,0,0,0,24811,0,978,978,0,0,0,0,,,166:4,FlameCrazedDemonEntityScript,10=40,"Sanctuary of the Swordmaiden Flame-Crazed Demon; source creature 29254; event 166 phase 4; Branch SQL supplies event 166 phase 4 and FlameCrazedDemonEntityScript; current C# has a WIP objective-credit script, while exact miniboss combat and path selection remain blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
raid,1462,Genetic Archives,entity,1100300052,1100300052,49198,0,0,,,,,,-1147.055,-111.3793,-520.5323,-2,0,0,27899,0,1209,1209,0,0,0,0,,,,ExperimentX-89EntityScript,0=1;10=50,"Genetic Archives Experiment X-89; source creature 49198; no source entity_event row; Branch SQL supplies ExperimentX-89EntityScript without an entity_event row; current C# has a WIP objective-credit script, while raid encounter choreography remains blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
raid,1462,Genetic Archives,entity,1100300053,1100300053,52969,0,0,,,,,,169.4765,-110.4199,-489.5547,2.093871,0,0,30276,0,1209,1209,0,0,0,0,,,,KuralakTheDefilerEntityScript,0=1;10=50,"Genetic Archives Kuralak the Defiler; source creature 52969; no source entity_event row; Branch SQL supplies KuralakTheDefilerEntityScript without an entity_event row; current C# has a WIP objective-credit script, while raid encounter choreography remains blocked.",reviewed_laughingws_instance_entity_pending_spawn_and_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed instance placement is tracked, but retail completion needs spawn lifecycle, interaction/combat behavior, choreography, reward/loot hooks, and manual instance smoke."
