evidence_kind,script_scope,source_path,source_line,script_owner_ids,script_filter_name,source_call,action_category,reference_kind,source_symbol,reference_id,reference_link_status,client_reference_status,client_reference_name,client_reference_sources,source_trace_status,source_trace_detail,source_trace_sources,source_excerpt,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,285,667,,CreateEntity,script_entity_create,entity_type,IWorldLocationVolumeGridTriggerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,IWorldLocationVolumeGridTriggerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,IWorldLocationVolumeGridTriggerEntity,Source/NexusForever.Script.*,IWorldLocationVolumeGridTriggerEntity triggerEntity = publicEvent.CreateEntity<IWorldLocationVolumeGridTriggerEntity>();,script_entity_create_pending_spawn_initialise_lifecycle_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\ProtogamesAcademy\ProtogamesAcademyEventScript.cs,378,667,,CreateEntity,script_entity_create,entity_type,INonPlayerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,INonPlayerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,INonPlayerEntity,Source/NexusForever.Script.*,INonPlayerEntity entity = publicEvent.CreateEntity<INonPlayerEntity>();,script_entity_create_pending_spawn_initialise_lifecycle_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\RuinsOfKelVoreth\RuinsOfKelVorethEventScript.cs,152,161,,CreateEntity,script_entity_create,entity_type,INonPlayerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,INonPlayerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,INonPlayerEntity,Source/NexusForever.Script.*,INonPlayerEntity entity = publicEvent.CreateEntity<INonPlayerEntity>();,runtime_kel_voreth_boss_spawn_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/RuinsOfKelVoreth/RuinsOfKelVorethEventScript.cs;Source/NexusForever.Game.Tests/Instances/RuinsOfKelVorethEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Ruins of Kel Voreth reviewed boss spawn create action is covered by focused tests proving the spawn model and map-add path for mapped boss phases. Exact boss mechanics, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\SanctuaryOfTheSwordmaiden\SanctuaryOfTheSwordmaidenEventScript.cs,188,166,,CreateEntity,script_entity_create,entity_type,INonPlayerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,INonPlayerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,INonPlayerEntity,Source/NexusForever.Script.*,INonPlayerEntity flameCrazedDemon = publicEvent.CreateEntity<INonPlayerEntity>();,runtime_swordmaiden_flame_crazed_demon_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/SanctuaryOfTheSwordmaidenEventScript.cs;Source/NexusForever.Game.Tests/Instances/SanctuaryOfTheSwordmaidenEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Sanctuary of the Swordmaiden Flame-Crazed Demon create action is covered by focused tests proving the reviewed Creature2 29254 model, WIP entity id, public-event metadata, script binding, and map-add position. Exact boss mechanics, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\Skullcano\SkullcanoEventScript.cs,190,148,,CreateEntity,script_entity_create,entity_type,INonPlayerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,INonPlayerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,INonPlayerEntity,Source/NexusForever.Script.*,INonPlayerEntity thunderfoot = publicEvent.CreateEntity<INonPlayerEntity>();,runtime_skullcano_thunderfoot_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/Skullcano/SkullcanoEventScript.cs;Source/NexusForever.Game.Tests/Instances/SkullcanoEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Skullcano Thunderfoot create action is covered by focused tests proving the reviewed opening boss spawn model and map-add position. Exact boss mechanics, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\Skullcano\SkullcanoEventScript.cs,214,148,,CreateEntity,script_entity_create,entity_type,INonPlayerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,INonPlayerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,INonPlayerEntity,Source/NexusForever.Script.*,INonPlayerEntity tugga = publicEvent.CreateEntity<INonPlayerEntity>();,runtime_skullcano_stew_shaman_tugga_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/Skullcano/SkullcanoEventScript.cs;Source/NexusForever.Game.Tests/Instances/SkullcanoEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Skullcano Stew Shaman Tugga create action is covered by focused tests proving the reviewed opening boss spawn model and map-add position. Exact boss mechanics, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs,324,145,,CreateEntity,script_entity_create,entity_type,INonPlayerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,INonPlayerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,INonPlayerEntity,Source/NexusForever.Script.*,INonPlayerEntity aethros = publicEvent.CreateEntity<INonPlayerEntity>();,runtime_stormtalon_aethros_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Stormtalon's Lair Aethros create action is covered by focused tests proving the reviewed model, script binding, and map-add position. Exact combat, route smoke, rewards, achievements, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs,376,145,,CreateEntity,script_entity_create,entity_type,INonPlayerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,INonPlayerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,INonPlayerEntity,Source/NexusForever.Script.*,INonPlayerEntity bladeWind = publicEvent.CreateEntity<INonPlayerEntity>();,runtime_stormtalon_blade_wind_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Stormtalon's Lair Blade-Wind create action is covered by focused tests proving the reviewed model, script binding, and map-add position. Exact combat, route smoke, rewards, achievements, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs,431,145,,CreateEntity,script_entity_create,entity_type,ISimpleEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,ISimpleEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,ISimpleEntity,Source/NexusForever.Script.*,ISimpleEntity stem = publicEvent.CreateEntity<ISimpleEntity>();,runtime_stormtalon_tainted_flower_stem_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Stormtalon's Lair tainted flower stem create action is covered by focused tests proving reviewed optional producer placements and duplicate guards. Optional route selection, interaction smoke, rewards, achievements, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs,469,145,,CreateEntity,script_entity_create,entity_type,ISimpleEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,ISimpleEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,ISimpleEntity,Source/NexusForever.Script.*,ISimpleEntity platform = publicEvent.CreateEntity<ISimpleEntity>();,runtime_stormtalon_construction_platform_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Stormtalon's Lair construction platform create action is covered by focused tests proving reviewed optional producer placements and duplicate guards. Optional route selection, interaction smoke, rewards, achievements, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs,507,145,,CreateEntity,script_entity_create,entity_type,ISimpleEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,ISimpleEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,ISimpleEntity,Source/NexusForever.Script.*,ISimpleEntity altar = publicEvent.CreateEntity<ISimpleEntity>();,runtime_stormtalon_data_altar_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Stormtalon's Lair Thundercall data altar create action is covered by focused tests proving reviewed optional producer placements and duplicate guards. Optional route selection, interaction smoke, rewards, achievements, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs,545,145,,CreateEntity,script_entity_create,entity_type,INonPlayerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,INonPlayerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,INonPlayerEntity,Source/NexusForever.Script.*,INonPlayerEntity totem = publicEvent.CreateEntity<INonPlayerEntity>();,runtime_stormtalon_storm_totem_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Stormtalon's Lair Thundercall storm totem create action is covered by focused tests proving reviewed optional producer placements, interrupt-armour model data, and duplicate guards. Optional route selection, combat smoke, rewards, achievements, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs,591,145,,CreateEntity,script_entity_create,entity_type,ISimpleEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,ISimpleEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,ISimpleEntity,Source/NexusForever.Script.*,ISimpleEntity launchPad = publicEvent.CreateEntity<ISimpleEntity>();,runtime_stormtalon_launch_pad_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Stormtalon's Lair launch pad create action is covered by focused tests proving reviewed optional producer placements and duplicate guards. Optional route selection, interaction smoke, rewards, achievements, and client validation remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs,629,145,,CreateEntity,script_entity_create,entity_type,ISimpleCollidableEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,ISimpleCollidableEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,ISimpleCollidableEntity,Source/NexusForever.Script.*,ISimpleCollidableEntity cage = publicEvent.CreateEntity<ISimpleCollidableEntity>();,runtime_stormtalon_thundercall_cage_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Stormtalon's Lair Thundercall cage create action is covered by focused tests proving reviewed optional producer placements and duplicate guards. Optional route selection, interaction smoke, rewards, achievements, and client validation remain tracked by producer, dependency, and parent instance rows."
