quest_id,quest_name,quest_bucket,quest_completion_status,reward_source,reward_slot,reward_id,reward_type,object_id,object_amount,flags,support_status,evidence_status,completion_status,evidence_sources,manual_validation,blocker_summary
2140,,generic_table_driven,not_retail_complete,Quest2Reward,,1103,1,4465,12,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2140,,generic_table_driven,not_retail_complete,Quest2Reward,,1104,1,4514,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2140,,generic_table_driven,not_retail_complete,Quest2Reward,,1105,1,4509,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2140,,generic_table_driven,not_retail_complete,Quest2Reward,,1106,1,4519,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2140,,generic_table_driven,not_retail_complete,Quest2Reward,,1107,1,4507,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2141,,generic_table_driven,not_retail_complete,Quest2Reward,,1108,1,4491,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2141,,generic_table_driven,not_retail_complete,Quest2Reward,,1109,1,4497,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2141,,generic_table_driven,not_retail_complete,Quest2Reward,,1110,1,4503,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2203,,generic_table_driven,not_retail_complete,Quest2Reward,,1112,1,4659,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2206,,no_objectives,not_retail_complete,Quest2Reward,,1113,1,4659,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2369,,no_objectives,not_retail_complete,Quest2Reward,,1134,1,4969,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2388,,no_objectives,not_retail_complete,Quest2Reward,,1427,2,533,975,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2520,Take Me Away!,no_objectives,not_retail_complete,Quest2Reward,,1364,1,5484,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2531,,generic_table_driven,not_retail_complete,Quest2Reward,,1371,1,3876,5,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2531,,generic_table_driven,not_retail_complete,Quest2Reward,,1372,1,3878,5,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2531,,generic_table_driven,not_retail_complete,Quest2Reward,,1373,1,3877,5,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2812,,generic_table_driven,not_retail_complete,Quest2Reward,,1479,1,5806,2,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2817,,generic_table_driven,not_retail_complete,Quest2Reward,,1480,1,5805,5,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2909,,generic_table_driven,not_retail_complete,Quest2Reward,,2368,1,13005,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2909,,generic_table_driven,not_retail_complete,Quest2Reward,,2369,1,6998,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
2909,,generic_table_driven,not_retail_complete,Quest2Reward,,2370,1,179,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
3123,Scientist Background,no_objectives,not_retail_complete,Quest2Reward,,1520,1,6003,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
3145,,generic_table_driven,not_retail_complete,Quest2Reward,,1521,1,6017,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
3150,,no_objectives,not_retail_complete,Quest2Reward,,1523,1,6193,1,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
3158,,generic_table_driven,not_retail_complete,Quest2Reward,,1558,2,609,225,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
